Name,total_timelines,total_keys,revisions
Saffarid_dynasty,3,39,174
Nanzhao,0,27,0
Achaean_League,0,44,0
Territories_of_the_United_States,3,27,405
Neumark,0,20,0
Confederation_of_the_Rhine,0,30,0
Italian_Somaliland,0,28,0
Biberach_an_der_Ri%C3%9F,2,22,0
Ancient_Rome,0,12,0
Dvaravati,0,31,0
Kaokoland,0,19,0
Free_City_of_Cracow,0,24,0
Republic_of_Serbian_Krajina,5,44,786
Canton_10,5,46,183
Republic_of_Indian_Stream,0,33,0
Austrian_Netherlands,0,34,0
French_Somaliland,0,27,0
Illyrian_Provinces,0,21,0
French_Territory_of_the_Afars_and_the_Issas,0,29,0
Vermont_Republic,0,24,0
West_Ukrainian_People%27s_Republic,0,32,0
Polish_government-in-exile,0,28,0
Karamanids,3,23,57
Ilkhanate,2,50,86
Special_territories_of_members_of_the_European_Economic_Area,0,28,0
Duchy_of_Aquitaine,0,30,0
Torres_Strait_Islands,1,26,37
Maurya_Empire,12,141,3161
Province_of_Avalon,0,19,0
Bay_Islands_Department,5,71,115
Republic_of_Genoa,0,37,0
Trienio_Liberal,0,41,0
Schweinfurt,3,26,461
Buyid_dynasty,3,44,115
Estado_Novo_(Portugal),5,56,373
Ghaznavids,1,59,91
Dominion_of_New_England,0,46,0
Sultanate_of_Rum,2,29,108
Kingdom_of_the_Iberians,0,24,0
Hesse-Marburg,0,19,0
Saxe-Altenburg,0,26,0
Saxe-Meiningen,0,18,0
Saxe-Weimar-Eisenach,0,26,0
Zhangzhung,1,72,54
New_Kingdom_of_Egypt,3,36,288
Kingdom_of_Aragon,1,27,13
Qatna,1,34,17
Songhai_Empire,0,25,0
Carchemish,0,25,0
Nuclear_Energy_Agency,1,16,2
First_Mexican_Empire,1,45,56
Second_Mexican_Empire,2,50,72
Territory_of_Papua,0,34,0
Darfur,3,38,668
History_of_the_People%27s_Republic_of_China_(1976%E2%80%931989),2,67,0
History_of_the_People%27s_Republic_of_China_(1989%E2%80%932002),1,60,0
Burid_dynasty,0,13,0
Khanate_of_Kazan,0,23,0
Index_of_Soviet_Union%E2%80%93related_articles,8,100,0
Grand_Duchy_of_Avram,0,16,0
History_of_the_Ryukyu_Islands,3,43,89
Ryukyu_Kingdom,3,49,185
Rottweil,1,21,18
Kingdom_of_Galicia_and_Lodomeria,2,38,84
Republic_of_Venice,2,35,179
Russian_Republic,1,24,0
Kingdom_of_Powys,1,20,18
Wied-Neuwied,0,19,0
Kingdom_of_Poland_(1917%E2%80%931918),0,30,0
Aetolian_League,0,17,0
Grand_Duchy_of_Finland,0,27,0
Kingdom_of_Galicia%E2%80%93Volhynia,1,42,0
Kingdom_of_Sicily,1,34,59
Emirate_of_Nekor,0,18,0
Aghlabids,3,45,61
Rustamid_dynasty,0,21,0
Hammadid_dynasty,0,18,0
Zirid_dynasty,1,27,14
Duchy_of_the_Archipelago,0,30,0
Barghawata,0,23,0
Crozet_Islands,2,8,43
Captaincies_of_Brazil,0,16,0
Despotate_of_Epirus,1,31,62
Empire_of_Trebizond,2,43,100
Economic_Cooperation_Organization,3,43,137
Duchy_of_Bar,0,16,0
Duchy_of_Courland_and_Semigallia,0,29,0
Ubangi-Shari,0,22,0
English_Tangier,0,12,0
Metropolitan_France,2,38,35
Central_Serbia,1,17,11
Timurid_Empire,7,63,221
Fourth_Brazilian_Republic,2,31,15
Kwantung_Leased_Territory,0,15,0
Portuguese_Guinea,0,29,0
Tabal,0,25,0
Later_Qin,0,47,0
Western_Qin,0,42,0
Former_Yan,1,52,8
Later_Yan,0,56,0
Duchy_of_Milan,0,30,0
Duchy_of_Modena_and_Reggio,0,41,0
Duchy_of_Parma_and_Piacenza,0,29,0
Grand_Duchy_of_Tuscany,0,34,0
Kingdom_of_Saxony,1,32,21
Comtat_Venaissin,0,31,0
Southern_Yan,0,43,0
Northern_Yan,0,52,0
Western_Yan,0,45,0
Xia_(Sixteen_Kingdoms),0,45,0
Chouchi,0,22,0
Later_Liang_(Five_Dynasties),0,31,0
Bosporan_Kingdom,0,30,0
County_of_Boulogne,0,33,0
Duchy_of_Pomerania,0,21,0
Pechenegs,0,13,0
Basque_Country_(greater_region),1,15,51
Sultanate_of_Sulu,3,43,289
County_of_Hainaut,0,22,0
County_of_Holland,0,29,0
County_of_Namur,0,20,0
Kingdom_of_Navarre,1,64,73
Swedish_Ingria,0,22,0
Dominion_of_Newfoundland,0,30,0
Gelnhausen,2,27,28
Schwarzburg-Rudolstadt,0,43,0
Schwarzburg-Sondershausen,0,20,0
Ukrainian_State,0,28,0
First_Spanish_Republic,0,27,0
Leased_Territory_of_Guangzhouwan,0,20,0
Commonwealth_Parliamentary_Association,0,21,0
Exercise_RIMPAC,1,14,117
Roman_Republic_(18th_century),0,23,0
Ghassanids,1,36,33
Lakhmid_kingdom,1,33,43
Himyarite_Kingdom,2,24,95
Yemen_Arab_Republic,1,36,16
South_Yemen,1,35,42
Kingdom_of_Awsan,0,9,0
Kingdom_of_Khotan,3,32,217
Democratic_Republic_of_Yemen,2,31,36
Federation_of_South_Arabia,0,22,0
Adiabene,3,28,63
Provisional_Government_of_Hawaii,0,16,0
Later_Tang,0,31,0
Duchy_of_Estonia_(1561%E2%80%931721),0,24,0
Bremen-Verden,0,26,0
Chenla,0,15,0
Sayyid_dynasty,1,61,9
Klaip%C4%97da_Region,0,25,0
Kingdom_of_Castile,1,29,39
Saxe-Coburg,0,25,0
Saxe-Gotha,0,18,0
Croatia_in_personal_union_with_Hungary,0,30,0
Emirate_of_Diriyah,0,20,0
Principality_of_Abkhazia,2,29,11
German_colonial_empire,0,17,0
Togoland,0,29,0
Funj_Sultanate,3,99,42
Adal_Sultanate,0,27,0
%C3%8Ele_Amsterdam,0,9,0
Oultrejordain,0,20,0
Singhasari,0,21,0
Indo-Greek_Kingdom,0,59,0
Spanish_Guinea,0,26,0
French_protectorate_in_Morocco,2,52,47
Duchy_of_Teschen,0,25,0
Demerara,0,22,0
Republic_of_Winston,0,5,0
Engelberg_Abbey,0,21,0
Twenty-eighth_Dynasty_of_Egypt,0,14,0
Qara_Qoyunlu,2,38,128
Second_Dynasty_of_Egypt,0,14,0
Nanda_Empire,0,30,0
Shaishunaga_dynasty,1,18,38
Kingdom_of_Hanover,2,38,16
Crown_of_Aragon,1,55,56
British_Bechuanaland,0,22,0
Indo-Parthian_Kingdom,0,51,0
Indo-Scythians,1,28,43
Sokoto_Caliphate,0,27,0
Samanid_Empire,5,51,376
Kingdom_of_Desmond,0,27,0
Una-Sana_Canton,3,44,60
Central_Bosnia_Canton,5,45,35
West_Herzegovina_Canton,3,40,71
Republic_of_Canada,1,23,11
Deccan_sultanates,0,26,0
Reutlingen,2,20,17
Absaroka_(proposed_state),0,19,0
Natalia_Republic,0,20,0
Isfendiyarids,0,12,0
French_India,0,29,0
Ravensburg,3,20,70
Kucha,0,32,0
Idel-Ural_State,0,28,0
Union_State,6,51,361
Gurjara-Pratihara_dynasty,2,71,246
Latin_League,0,14,0
Gwiriko,0,25,0
Republic_of_Minerva,0,75,0
Twelfth_Dynasty_of_Egypt,0,8,0
Kingdom_of_Hungary,2,65,152
Duchy_of_Savoy,0,30,0
County_of_Savoy,0,23,0
Burji_dynasty,1,11,21
State_of_Westmoreland,0,19,0
Griqualand_East,1,29,38
Belarusian_Democratic_Republic,1,34,26
New_Navarre,0,14,0
International_Association_for_the_Evaluation_of_Educational_Achievement,0,13,0
Kingdom_of_Araucan%C3%ADa_and_Patagonia,0,19,0
Gorkha_Kingdom,0,12,0
Novgorod_Republic,2,41,51
Empire_of_Atlantium,1,28,7
Lebowa,2,24,19
Bahmani_Sultanate,1,42,25
Military_dictatorship_in_Brazil,3,39,130
Cumania,0,12,0
Sultanate_of_Serdang,1,23,1
Greater_Republic_of_Central_America,0,25,0
Sukerchakia_Misl,0,26,0
Paris_Club,0,16,0
Habsburg_Spain,0,32,0
Kingdom_of_Mysore,0,21,0
Kingdom_of_Valluvanad,0,19,0
Danish_overseas_colonies,0,32,0
Derg,0,33,0
Chagatai_Khanate,5,71,190
Republic_of_New_Afrika,1,21,11
Chu_(state),1,22,74
Shunga_Empire,0,35,0
Polish_Underground_State,0,31,0
Skardu,0,36,0
Crimean_Khanate,0,34,0
Province_of_Bumbunga,0,15,0
Commander_Islands,1,10,13
Pandya_dynasty,3,45,375
KwaZulu,2,23,28
Bunyoro,1,33,11
Ankole,4,42,106
Anglo-Egyptian_Sudan,0,30,0
Central_European_Initiative,0,22,0
Principality_of_Marlborough,0,74,0
Thirtieth_Dynasty_of_Egypt,0,15,0
Astrakhan_Khanate,0,25,0
Rozvi_Empire,0,24,0
Unfederated_Malay_States,0,16,0
Scattered_Islands_in_the_Indian_Ocean,0,14,0
Eleventh_Dynasty_of_Egypt,0,14,0
Kingdom_of_Armenia_(antiquity),3,35,183
Republic_of_Artsakh,7,66,1291
Republic_of_Madawaska,0,31,0
Saint_Christopher-Nevis-Anguilla,0,20,0
Wari_culture,0,14,0
Senegambia_Confederation,0,36,0
Wu_(state),0,14,0
Jordanian_annexation_of_the_West_Bank,0,19,0
Occupation_of_the_Gaza_Strip_by_the_United_Arab_Republic,1,19,29
Pauravas,0,14,0
Kanva_dynasty,0,10,0
"Mari,_Syria",0,33,0
Greater_Lebanon,0,33,0
Kingdom_of_Cochin,1,25,114
Travancore%E2%80%93Cochin,0,21,0
Ndwandwe,0,36,0
Committee_of_Members_of_the_Constituent_Assembly,0,15,0
Spanish_protectorate_in_Morocco,0,26,0
Gernrode,1,18,11
Zand_dynasty,0,21,0
Odrysian_kingdom,1,18,27
State_of_the_Teutonic_Order,0,39,0
Mandatory_Iraq,0,31,0
Habsburg_monarchy,0,13,0
Kru%C5%A1evo_Republic,0,24,0
"Organisation_of_African,_Caribbean_and_Pacific_States",0,33,0
GUAM_Organization_for_Democracy_and_Economic_Development,3,26,58
Qasim_Khanate,0,16,0
Alamannia,0,15,0
Langkasuka,0,17,0
Viceroyalty_of_the_R%C3%ADo_de_la_Plata,1,48,0
Pallava_dynasty,1,25,167
France_in_the_early_modern_period,2,40,95
Makuria,0,41,0
Fifth_Dynasty_of_Egypt,0,15,0
Sixth_Dynasty_of_Egypt,0,14,0
Rattanakosin_Kingdom_(1782%E2%80%931932),2,65,0
Ulaid,0,23,0
Gewisse,0,12,0
County_of_Emp%C3%BAries,0,22,0
Republic_of_South_Maluku,1,22,55
Northern_Qi,0,40,0
Los_Altos_(state),0,27,0
Septinsular_Republic,1,40,14
Early_Dynastic_Period_(Egypt),0,49,0
Military_dictatorship_of_Chile_(1973%E2%80%931990),0,26,0
Canada_(New_France),1,40,57
Republic_of_the_Rif,2,30,104
Sovereign_State_of_Aeterna_Lucina,0,4,0
Palestine_(region),0,17,0
Chen_(state),0,16,0
Yue_(state),0,13,0
Tamna,2,18,38
Bavarian_Soviet_Republic,0,21,0
Armenian_Kingdom_of_Cilicia,1,36,17
County_of_Auxerre,0,34,0
Switzerland_in_the_Napoleonic_era,0,20,0
Banu_Khazrun,0,10,0
Nation_of_Celestial_Space,0,23,0
Independent_State_of_Rainbow_Creek,0,18,0
Eighth_Dynasty_of_Egypt,0,14,0
Caucasian_Imamate,0,32,0
Organization_of_Ibero-American_States,3,19,31
Lokot_Autonomy,1,39,8
Kugelmugel,1,25,9
Kadamba_dynasty,0,28,0
Patani_Kingdom,1,17,16
Roman_Catholic_Diocese_of_Passau,1,51,5
Dali_Kingdom,0,34,0
Schw%C3%A4bisch_Gm%C3%BCnd,2,19,0
Third_Dynasty_of_Ur,0,20,0
Gutian_rule_in_Mesopotamia,0,10,0
Niger_Coast_Protectorate,0,33,0
Northern_Nigeria_Protectorate,0,27,0
Bad_Kreuznach,1,20,39
Fourth_Dynasty_of_Egypt,0,14,0
Northern_Court,0,16,0
Thomond,1,25,17
Zhongshan_(state),0,20,0
Ijebu_Kingdom,0,22,0
Mano_River_Union,0,14,0
Southern_Nigeria_Protectorate,0,29,0
Eastern_Wei,0,13,0
Peru%E2%80%93Bolivian_Confederation,0,24,0
Transcaucasian_Democratic_Federative_Republic,2,23,127
Toron,0,12,0
Pala_Empire,4,86,366
United_Arab_States,0,12,0
Mataram_Sultanate,0,20,0
Later_Baekje,0,30,0
Duchy_of_Brunswick,0,24,0
State_of_Vietnam,0,31,0
Mannaea,0,6,0
Socialist_Republic_of_Macedonia,1,43,182
Hamdanid_dynasty,0,22,0
Jin_(Korean_state),0,23,0
Kingdom_of_Kartli-Kakheti,1,37,51
Government_of_Free_Vietnam,3,17,125
Province_of_Tierra_Firme,0,21,0
Azad_Hind,0,19,0
Qutb_Shahi_dynasty,1,36,36
Tannu_Uriankhai,0,21,0
East_African_Community,6,58,490
Pan_American_Health_Organization,0,19,0
Free_Republic_of_Schwarzenberg,0,18,0
Union_of_South_American_Nations,3,59,633
Ruanda-Urundi,0,29,0
Qarmatians,0,43,0
Angevin_Empire,0,40,0
Merkit,0,35,0
Guge,0,18,0
Agenais,0,14,0
Chimor,2,23,25
Diauehi,7,30,200
Duchy_of_Spoleto,0,20,0
Duchy_of_Benevento,0,18,0
Spanish_West_Africa,0,22,0
Massagetae,0,11,0
North-Eastern_Rhodesia,1,28,8
Dutch_colonial_empire,0,7,0
Azerbaijan_People%27s_Government,2,41,0
Hafsid_dynasty,0,24,0
Northeim,2,25,14
National_Salvation_Front_(Romania),0,28,0
Zaporozhian_Sich,0,44,0
%C3%9Cberlingen,2,18,0
%C3%8Ele_Saint-Paul,0,9,0
Bishopric_of_%C3%96sel%E2%80%93Wiek,0,32,0
Artuqids,0,24,0
Bone_state,1,26,22
Danishmendids,0,11,0
Bishopric_of_Dorpat,0,16,0
Vogtland,0,23,0
Maitraka_dynasty,0,23,0
Anhalt-Dessau,0,27,0
Republic_of_West_Papua,3,31,199
Kingdom_of_the_Algarve,0,23,0
Naumburg,1,20,8
Counts_of_Toggenburg,0,23,0
Green_Ukraine,1,53,8
Moldavian_Democratic_Republic,1,30,13
Tagalog_Republic,0,21,0
"Elobey,_Annob%C3%B3n,_and_Corisco",0,31,0
Bombay_Presidency,0,23,0
Duchy_of_Masovia,1,26,2
Canton_and_Enderbury_Islands,0,30,0
Ikk%C5%8D-ikki,0,11,0
Third_Intermediate_Period_of_Egypt,0,23,0
Bad_Pyrmont,1,24,5
Socialist_Soviet_Republic_of_Lithuania_and_Belorussia,0,23,0
For%C3%AAts,0,26,0
Mali_Federation,0,22,0
T%C3%A2y_S%C6%A1n_dynasty,1,41,0
L%C3%A9man_(department),0,29,0
Lys_(department),0,33,0
Escaut_(department),0,23,0
Deux-N%C3%A8thes,0,23,0
Meuse-Inf%C3%A9rieure,1,24,0
Southern_African_Customs_Union,4,37,48
Arab_Islamic_Republic,0,20,0
Sambre-et-Meuse,1,24,1
Simplon_(department),0,19,0
County_of_Artois,0,28,0
Kuninda_Kingdom,0,17,0
Vaghela_dynasty,0,19,0
Mamluk_dynasty_(Delhi),3,36,90
Alodia,0,35,0
Khorezm_People%27s_Soviet_Republic,0,32,0
Prehistoric_Egypt,0,22,0
Kerma_culture,0,27,0
Slovak_Soviet_Republic,0,19,0
Republic_of_Manitobah,0,5,0
Principality_of_Reuss-Gera,0,21,0
Association_of_Caribbean_States,1,16,54
Konbaung_dynasty,4,47,133
Nuevo_Santander,0,27,0
Allied_Military_Government_of_Occupied_Territories,0,42,0
Zheng_(state),0,20,0
Sultanate_of_Bagirmi,1,26,11
Lu_(state),0,10,0
Iar_Connacht,0,28,0
Kingdom_of_Dublin,0,35,0
Satavahana_dynasty,4,56,431
Azawad,2,25,1045
Duchy_of_Bavaria,0,28,0
Confederate_Ireland,0,23,0
Dutch_Formosa,0,24,0
Rothenburg_ob_der_Tauber,2,20,32
Ziyarid_dynasty,0,23,0
Grand_Principality_of_Rus%27_(1658),0,5,0
Dongdan_Kingdom,0,18,0
Tooro_Kingdom,0,31,0
Principality_of_Wales,0,34,0
Taqali,0,31,0
Kingdom_of_Israel_(united_monarchy),1,40,64
Principality_of_Regensburg,0,20,0
Burgundian_Netherlands,0,19,0
Commune_of_Rome,0,19,0
Prince-Bishopric_of_W%C3%BCrzburg,0,25,0
Ligurian_Republic,0,26,0
Italian_Republic_(Napoleonic),0,27,0
Pr%C3%BCm_Abbey,0,19,0
Prince-Bishopric_of_Worms,0,18,0
Comancheria,0,23,0
Spanish_Netherlands,2,36,35
Kingdom_of_Hereti,0,35,0
Seisyllwg,0,16,0
Kimek%E2%80%93Kipchak_confederation,0,13,0
South_Asian_Free_Trade_Area,2,6,12
U%C3%AD_Mh%C3%A1ine,0,28,0
Eurasian_Economic_Community,5,19,166
Kingdom_of_Tungning,0,22,0
Ourthe_(department),0,37,0
Thamud,0,7,0
Adil_Shahi_dynasty,3,45,174
Kingdom_of_Etruria,0,24,0
Transitional_Islamic_State_of_Afghanistan,2,55,31
L%C3%BD_dynasty,0,32,0
Principality_of_Ansbach,0,24,0
Principality_of_Bayreuth,0,19,0
Ecuadorian%E2%80%93Peruvian_War,1,22,0
Bengal_Presidency,1,38,90
Kingdom_of_Hungary_(1526%E2%80%931867),0,31,0
Keraites,2,25,230
Nakhon_Si_Thammarat_Kingdom,2,37,41
Theodosian_dynasty,0,17,0
Lands_of_the_Bohemian_Crown,0,25,0
Kingdom_of_Bohemia,6,60,256
Sayn-Altenkirchen,0,18,0
Wuyue,0,31,0
Duchy_of_Lucca,0,24,0
Cispadane_Republic,0,24,0
Principality_of_Freedonia,0,20,0
Kingdom_of_Lombardy%E2%80%93Venetia,2,44,0
Kingdom_of_Italy_(Napoleonic),0,29,0
Vianden,1,35,5
Iberian_Union,0,21,0
Tughlaq_dynasty,4,54,75
Southern_Han,0,33,0
First_East_Turkestan_Republic,0,29,0
Rheinfelden_(Aargau),2,30,24
Provisional_Siberian_Government_(Vladivostok),0,15,0
Marinid_Sultanate,1,26,176
Saar_Protectorate,2,39,82
Revolutionary_Government_Junta_of_El_Salvador,0,24,0
Bamana_Empire,0,23,0
Federation_of_Arab_Republics,1,24,28
Arenberg,0,20,0
Jingnan,0,41,0
Nordic_Council_of_Ministers,2,31,2
Aarberg,2,31,37
Martyazo,0,17,0
Principality_of_Khachen,0,20,0
Heilbronn_League,0,16,0
Asia_Cooperation_Dialogue,2,23,72
Maravi,0,11,0
Travunia,0,18,0
Oyo_Empire,1,23,79
Saadi_Sultanate,1,25,18
Lodi_dynasty,2,28,133
East_Francia,0,32,0
Gersau,0,31,0
Lorsch_Abbey,0,22,0
Ma_Chu,0,41,0
Junta_of_National_Reconstruction,0,21,0
Long_Expedition,0,14,0
Commonwealth_of_Catalonia,0,17,0
South_Seas_Mandate,2,35,55
Southern_Tang,2,45,13
Kingdom_of_Westphalia,0,29,0
Zagwe_dynasty,2,51,33
People%27s_Democratic_Republic_of_Ethiopia,2,42,0
Muzaffarids_(Iran),2,33,33
Kingdom_of_Norway_(1814),5,39,123
Palmares_(quilombo),0,17,0
Asia%E2%80%93Europe_Meeting,0,19,0
Kosala,1,14,12
Ninth_Dynasty_of_Egypt,0,14,0
Fifteenth_Dynasty_of_Egypt,0,20,0
Duchy_of_Massa_and_Carrara,0,23,0
Duchy_of_Mantua,0,26,0
Karabakh_Khanate,1,32,26
Twenty-first_Dynasty_of_Egypt,0,14,0
Kakatiya_dynasty,0,31,0
Twenty-second_Dynasty_of_Egypt,0,14,0
Twenty-third_Dynasty_of_Egypt,0,14,0
Czech_and_Slovak_Federative_Republic,0,28,0
Czechoslovak_Socialist_Republic,1,56,47
Kingdom_of_Rwanda,0,22,0
Kingdom_of_Burundi,0,37,0
Duchy_of_Carniola,0,25,0
Duchy_of_Silesia,0,30,0
Duchy_of_Bukovina,3,32,44
Kingdom_of_Dalmatia,0,26,0
Germiyanids,0,11,0
Spanish_transition_to_democracy,0,26,0
Nogai_Horde,0,20,0
Ober_Ost,1,26,26
Prince-Bishopric_of_Li%C3%A8ge,1,40,0
Johor_Sultanate,0,32,0
Gangga_Negara,0,19,0
Pan_Pan_(kingdom),0,22,0
Duchy_of_Limburg,0,19,0
County_of_Loon,0,19,0
Wang_Jingwei_regime,0,27,0
Kingdom_of_Soissons,0,25,0
Minnesota_Chippewa_Tribe,0,48,0
Autonomous_Province_of_Western_Bosnia,1,31,31
Duchy_of_Estonia_(1219%E2%80%931346),0,33,0
Great_Way_Government,0,18,0
Indian_Ocean_Rim_Association,4,55,157
Duchy_of_J%C3%BClich,0,21,0
Duchy_of_Cleves,0,26,0
Roman_Italy,1,20,16
Dyle_(department),1,37,2
Jemmape_(department),0,23,0
Stadion-Thannhausen,0,17,0
Stadion-Warthausen,0,17,0
Waldburg-Zeil,0,18,0
Waldburg-Wurzach,0,18,0
Waldburg-Waldsee,0,18,0
Twente,1,17,32
Solms-Wildenfels,0,18,0
Solms-R%C3%B6delheim-Assenheim,0,17,0
Solms-Laubach,0,17,0
Solms-Hohensolms-Lich,0,16,0
Solms-Braunfels,0,18,0
Restoration_(Spain),0,25,0
Salm-Reifferscheid-Dyck,0,19,0
Imperial_County_of_Ortenburg,0,19,0
Wa_State,10,57,195
Bentheim-Steinfurt,0,31,0
Principality_of_Leyen,0,21,0
International_Grains_Council,0,17,0
K%C3%B6nigsegg-Aulendorf,0,16,0
Min_(Ten_Kingdoms),0,42,0
Yang_Wu,0,41,0
Later_Shu,0,41,0
Kingdom_of_Kurdistan,1,28,11
KwaNdebele,1,25,12
KaNgwane,2,25,25
Gazankulu,2,24,57
Khalji_dynasty,2,38,97
Intergovernmental_Authority_on_Development,0,32,0
Anhalt-K%C3%B6then,0,24,0
Pappenheim_(state),0,16,0
Wied-Runkel,0,16,0
Rechberg_and_Rothenl%C3%B6wen,0,23,0
Muscat_and_Oman,2,26,72
Northwest_Territorial_Imperative,1,8,66
Nanyue,0,24,0
Bushmanland_(South_West_Africa),0,19,0
Principality_of_Beloozero,0,31,0
Kingdom_of_Albania_(medieval),0,29,0
Hereroland,0,19,0
Ovamboland,0,19,0
Khanate_of_Kokand,0,19,0
Stolberg-Wernigerode,0,21,0
Stolberg-Rossla,0,17,0
Stolberg-Stolberg,0,22,0
Chobanids,0,9,0
Damaraland,0,19,0
Tswanaland,0,19,0
European_single_market,4,42,295
Kavangoland,0,19,0
Rehoboth_(homeland),0,19,0
Namaland,0,19,0
Wallis_(island),1,21,5
East_Caprivi,0,19,0
Salm_(state),0,19,0
Golden_Ambrosian_Republic,0,16,0
Salm-Horstmar,0,21,0
Salm-Kyrburg,0,17,0
Salm-Salm,0,21,0
County_of_Zutphen,0,17,0
East_Africa_Protectorate,3,39,48
Principality_of_Taranto,0,23,0
Salm-Reifferscheid-Krautheim,0,17,0
Salm-Reifferscheid-Hainsbach,0,17,0
K%C3%B6nigsegg-Rothenfels,0,17,0
K%C3%B6nigsegg,0,17,0
Wei%C3%9Fenburg_in_Bayern,2,21,0
Colony_of_Fiji,0,44,0
Cossack_Hetmanate,3,31,203
County_of_Wied,0,20,0
Isenburg-Wied,0,24,0
County_of_Manderscheid,0,17,0
Stadion_(state),0,22,0
Sena_dynasty,0,35,0
Lower_Burgundy,0,10,0
Bono_state,0,21,0
Wituland,0,34,0
Late_Period_of_ancient_Egypt,0,22,0
Sch%C3%B6nborn_(state),0,17,0
Kingdom_of_Butua,0,22,0
History_of_Spain_(1808%E2%80%931874),0,37,0
Busoga,0,30,0
Prince-Bishopric_of_Speyer,0,19,0
Galician_Soviet_Socialist_Republic,0,15,0
Tr%E1%BA%A7n_dynasty,1,33,0
Sayn-Wittgenstein,0,20,0
Sayn-Wittgenstein-Karlsburg,0,18,0
Sayn-Homburg,0,16,0
Provisional_Government_of_the_Republic_of_Korea,0,40,0
Sayn-Wittgenstein-Wittgenstein,0,16,0
Sayn-Wittgenstein-Vallendar,0,16,0
Sayn,0,18,0
Sponheim-Sayn,0,14,0
Sayn-Wittgenstein-Hachenburg,0,30,0
Sayn-Wittgenstein-Sayn,0,14,0
Ladonia_(micronation),4,51,156
Chutu_dynasty,0,34,0
Kediri_Kingdom,0,18,0
French_Community,0,29,0
National_Reorganization_Process,3,26,67
Samudera_Pasai_Sultanate,0,19,0
Japanese_occupation_of_Hong_Kong,2,37,254
List_of_sultans_of_Sintang,0,19,0
Somali_Republic,0,36,0
History_of_Brazil_(1985%E2%80%93present),6,92,0
Aram-Damascus,0,12,0
Sixteenth_Dynasty_of_Egypt,0,14,0
Chandelas_of_Jejakabhukti,0,19,0
Persian_Socialist_Soviet_Republic,1,44,29
North_Borneo_Federation,0,19,0
County_of_Jaffa_and_Ascalon,0,19,0
Ottoman_Caliphate,0,14,0
Principality_of_Galilee,0,19,0
Lordship_of_Sidon,0,21,0
Ziyadid_dynasty,0,17,0
Banat_Republic,0,39,0
Republic_of_West_Florida,0,39,0
Venad_(kingdom),0,11,0
Injuids,0,9,0
Republic_of_the_Rio_Grande,0,19,0
County_of_Bentheim,0,20,0
Kingdom_of_Slavonia,1,42,18
Finnish_Socialist_Workers%27_Republic,0,21,0
Berbice,0,22,0
SAO_Krajina,1,17,14
SAO_Bosanska_Krajina,0,22,0
"SAO_Eastern_Slavonia,_Baranja_and_Western_Syrmia",0,23,0
SAO_Herzegovina,0,22,0
Sam%CA%BEal,0,36,0
Nieder-Isenburg,0,20,0
Lunar_dynasty,0,9,0
Greek_junta,0,31,0
County_of_Runkel,0,14,0
Arab_Maghreb_Union,4,35,147
Second_East_Turkestan_Republic,6,54,333
Maghrawa,0,22,0
Idrisid_dynasty,0,38,0
International_Tribunal_for_the_Law_of_the_Sea,0,15,0
"Magsaysay,_Palawan",0,42,0
South_Kasai,0,22,0
Toucouleur_Empire,0,19,0
Massina_Empire,0,23,0
Principality_of_F%C3%BCrstenberg,0,20,0
Wassoulou_Empire,0,19,0
F%C3%BCrstenberg-F%C3%BCrstenberg,0,14,0
Ikhshidid_dynasty,0,18,0
Allies_of_World_War_II,0,25,0
Allies_of_World_War_I,0,21,0
Offenburg,2,21,36
G20_developing_nations,0,19,0
Mahajanapadas,1,26,53
Provisional_Government_of_the_Republic_of_Poland,0,28,0
Provisional_Government_of_National_Unity,0,27,0
French_Togoland,0,32,0
N%C3%BCrburg,2,19,0
Kart_dynasty,0,21,0
Austrian_Silesia,0,19,0
State_Peace_and_Development_Council,8,62,291
Sarbadars,0,20,0
Saybrook_Colony,0,18,0
Mataram_Kingdom,1,27,30
Gahadavala_dynasty,0,17,0
Sur_Empire,0,36,0
Transpadane_Republic,0,20,0
Republic_of_Alba,1,20,6
Republic_of_Crema,0,22,0
Anconine_Republic,1,24,6
Tiberina_Republic,1,21,6
Bolognese_Republic,0,14,0
Nutopia,0,19,0
First_Republic_of_Korea,0,26,0
Prince-Bishopric_of_Eichst%C3%A4tt,0,22,0
Japanese_occupation_of_Singapore,3,61,164
People%27s_Republic_of_Korea,0,29,0
Kingdom_of_Valencia,1,36,30
Veleti,1,22,3
Kingdom_of_Jimma,0,19,0
Anga,0,18,0
Principality_of_Orange,0,28,0
Dotawo,0,8,0
Landgraviate_of_Hesse-Rotenburg,0,32,0
International_Naturist_Federation,0,8,0
Ghurid_dynasty,6,91,515
Lanfang_Republic,3,47,79
Duchy_of_Magdeburg,0,13,0
"Northern_Region,_Nigeria",2,43,70
Uqaylid_dynasty,0,15,0
Uzbek_Khanate,0,27,0
Ramgarh_Raj,0,21,0
United_States_Army_Military_Government_in_Korea,0,26,0
Hatay_State,0,23,0
Kingdom_of_Gera,0,20,0
Kingdom_of_Gomma,0,19,0
Sundgau,0,16,0
Hohenlohe,0,18,0
Seventeenth_Dynasty_of_Egypt,0,20,0
Thirteenth_Dynasty_of_Egypt,1,11,4
Tlacopan,0,12,0
Kingdom_of_Gumma,0,19,0
Kingdom_of_Limmu-Ennarea,0,18,0
Kingdom_of_Garo,0,18,0
Kingdom_of_Yamma,0,18,0
