Name,total_timelines,total_keys,revisions 
Mexican_Social_Security_Institute,2,11,7
Department_for_Environment_and_Water_(South_Australia),3,22,30
Disclosure_and_Barring_Service,1,8,15
Department_of_Education_(Tasmania),0,30,0
New_York_State_Division_of_Military_and_Naval_Affairs,0,31,0
Swedish_Military_Intelligence_and_Security_Service,3,43,10
Government_Records_Service,0,23,0
Queen_Elizabeth_II_Centre,1,17,4
Department_of_Fire_and_Emergency_Services,1,20,12
Scottish_Criminal_Cases_Review_Commission,0,17,0
Service_Canada,1,15,7
National_Institute_of_Statistics_and_Census_of_Argentina,0,14,0
Ministry_of_Defense_(Syria),1,36,19
Federal_Maritime_Commission,0,35,0
Federal_Ministry_of_Justice_(Germany),1,27,20
"Federal_Ministry_of_Family_Affairs,_Senior_Citizens,_Women_and_Youth",1,23,9
Federal_Ministry_for_Economic_Cooperation_and_Development,1,24,16
Scottish_Fisheries_Protection_Agency,1,5,9
White_Sands_Test_Facility,0,16,0
IFREMER,0,22,0
Ministry_of_Municipal_Affairs_(Manitoba),0,3,0
Ontario_Centre_of_Forensic_Sciences,0,16,0
Canadian_Nuclear_Safety_Commission,0,9,0
Consumer_Council_for_Water,1,11,5
Office_on_Violence_Against_Women,2,13,15
Office_of_Federal_Financial_Management,0,7,0
Secretariat_of_Economy,1,21,0
Singapore_Improvement_Trust,0,9,0
Employees%27_Provident_Fund_Organisation,0,12,0
Virginia_Housing_Development_Authority,0,8,0
Ministry_for_the_Environment_(New_Zealand),2,25,26
Advisory_Council_on_the_Misuse_of_Drugs,1,32,5
New_York_State_Canal_Corporation,0,32,0
Secretariat_of_Labor_and_Social_Welfare,1,25,0
New_York_State_Department_of_Transportation,2,37,17
Australian_Maritime_Safety_Authority,0,35,0
District_of_Columbia_Water_and_Sewer_Authority,1,38,7
Midwest_Roadside_Safety_Facility,1,17,8
Board_of_Audit,1,18,2
EPRON,0,20,0
Directorate_of_Operations_(CIA),0,9,0
Cabinet_Legislation_Bureau,0,28,0
Saudi_Press_Agency,0,17,0
National_Institute_of_Water_and_Atmospheric_Research,1,19,4
Ministry_of_Education_(Singapore),1,19,43
Ministry_of_Colleges_and_Universities,1,18,4
Secretariat_of_Tourism_(Mexico),1,28,0
Danish_Security_and_Intelligence_Service,3,28,21
Boursa_Kuwait,0,12,0
National_Physical_Laboratory_of_India,0,14,0
Office_of_Fair_Trading,3,31,65
Reichsluftschutzbund,0,26,0
Kuwait_National_Petroleum_Company,0,20,0
Food_and_Environmental_Hygiene_Department,2,23,11
Insolvency_Service,0,12,0
Elections_Ontario,3,18,12
Canadian_Heritage_Information_Network,4,32,12
People%27s_Association,2,19,0
Oklahoma_Department_of_Career_and_Technology_Education,0,18,0
Danish_Defence_Intelligence_Service,4,37,29
Revenue_NSW,1,26,2
National_Health_Research_Institutes,0,21,0
Home_Ministry,0,18,0
Directorate_General_of_Forces_Intelligence,2,28,225
California_Arts_Council,1,30,3
Ministry_of_Defense_(Venezuela),0,32,0
Australian_Geospatial-Intelligence_Organisation,1,21,14
Metropolitan_Water_Board,0,6,0
Communications_Authority,1,28,0
Instituto_Nacional_de_Migraci%C3%B3n,1,12,0
Colorado_Commission_on_Higher_Education,0,31,0
Security_and_Intelligence_Service_of_Moldova,0,22,0
New_Hampshire_Department_of_Transportation,0,15,0
Pennsylvania_Turnpike_Commission,2,21,32
Military_Information_Services_(Poland),1,29,82
Australian_Aid,2,16,68
Arts_Council_of_Wales,0,16,0
Audit_Commission_(United_Kingdom),3,11,77
National_Radio_and_Television_Administration,1,2,24
Austrade,5,19,55
"Golden_Gate_Bridge,_Highway_and_Transportation_District",0,29,0
Directorate-General_for_External_Relations,1,18,7
Frontex,6,43,250
Ministry_of_Culture_(Taiwan),2,24,67
Chicago_Park_District,0,13,0
United_States_Employment_Service,0,29,0
SS_Main_Office,0,25,0
Ministry_of_Transport_(Denmark),5,30,27
Texas_Historical_Commission,0,31,0
New_Hampshire_Department_of_Justice,0,16,0
Northern_Ireland_Human_Rights_Commission,0,10,0
Scientific_and_Technological_Research_Council_of_Turkey,0,16,0
National_Science_Board,0,16,0
Danish_Geodata_Agency,1,32,12
VicRoads,5,30,130
Telecommunications_Regulatory_Authority_of_Bahrain,0,4,0
Los_Angeles_County_Assessor,1,26,5
Australian_Government_Information_Management_Office,0,15,0
Defence_Infrastructure_Organisation,1,21,9
Land_Registry_(Hong_Kong),0,26,0
Union_Public_Service_Commission,0,34,0
Department_of_Finance_(Ireland),2,22,25
Belarusian_Central_Council,1,22,19
Department_of_Foreign_Affairs_(Ireland),0,21,0
Securities_and_Exchange_Commission_of_Pakistan,0,20,0
Department_of_Justice_(Ireland),0,21,0
"Department_of_Housing,_Local_Government_and_Heritage",0,19,0
Defense_Information_School,0,32,0
Auxiliary_Medical_Service,1,17,3
Ministry_of_Defense_(Israel),1,12,10
National_Counterterrorism_Center,1,35,22
"Department_of_Enterprise,_Trade_and_Employment",0,19,0
"Department_of_Agriculture,_Food_and_the_Marine",1,15,14
Philippine_Statistics_Authority,2,27,28
Deutsche_Dienststelle_(WASt),3,53,37
Ministry_of_Pensions_and_National_Insurance,0,16,0
HortResearch,1,32,3
Transport_Accident_Commission,2,30,26
Hong_Kong_Trade_Development_Council,0,7,0
North_Texas_Tollway_Authority,1,30,8
Fort_Bend_County_Toll_Road_Authority,0,32,0
Harris_County_Toll_Road_Authority,0,18,0
Brazilian_Institute_of_Environment_and_Renewable_Natural_Resources,0,17,0
Allegheny_County_Airport_Authority,0,13,0
Airservices_Australia,3,21,157
New_Jersey_Turnpike_Authority,1,37,5
Department_of_Science_and_Innovation,2,20,8
National_Labor_Board,0,7,0
Maryland-National_Capital_Park_and_Planning_Commission,3,29,7
Forest_Products_Laboratory,0,32,0
Department_of_Education_(Ireland),0,20,0
Agency_for_Cultural_Affairs,3,38,27
European_Centre_for_the_Development_of_Vocational_Training,0,27,0
European_Centre_for_Disease_Prevention_and_Control,3,36,61
European_Food_Safety_Authority,0,34,0
European_Monitoring_Centre_for_Drugs_and_Drug_Addiction,5,32,22
European_Union_Agency_for_Cybersecurity,1,27,13
European_Union_Agency_for_Law_Enforcement_Training,1,28,12
European_Training_Foundation,1,26,12
Translation_Centre_for_the_Bodies_of_the_European_Union,0,33,0
Elections_Saskatchewan,1,12,0
European_Chemicals_Agency,2,35,30
Fundamental_Rights_Agency,1,12,22
"Consumers,_Health,_Agriculture_and_Food_Executive_Agency",1,11,5
European_Fisheries_Control_Agency,2,32,5
Sistema_de_Informa%C3%A7%C3%B5es_da_Rep%C3%BAblica_Portuguesa,1,25,0
CESIS,0,20,0
Office_of_Juvenile_Justice_and_Delinquency_Prevention,0,20,0
National_Centre_for_Technology_in_Education,3,36,10
New_Hampshire_Department_of_Safety,0,15,0
Ministry_of_Public_Security_(Poland),0,29,0
New_Jersey_Department_of_Education,0,15,0
National_Commission_for_Culture_and_the_Arts,0,32,0
State_Security_Service_(Belgium),0,8,0
Belgian_General_Information_and_Security_Service,0,12,0
Studienstiftung,0,34,0
Ministry_of_Ecological_Transition_(France),2,16,49
Scottish_Social_Services_Council,0,13,0
Toronto_Community_Housing,1,16,16
Deutscher_Wetterdienst,1,36,22
New_Hampshire_Real_Estate_Commission,1,20,2
Australian_Transaction_Reports_and_Analysis_Centre,3,38,44
Temasek_Polytechnic,1,48,67
Kuwait_Investment_Authority,0,15,0
Information_Commissioner_of_Canada,0,15,0
Indigenous_Coordination_Centres,0,37,0
Office_of_Industrial_Relations,0,30,0
Office_of_Environment_%26_Heritage,2,30,0
Swiss_Agency_for_Development_and_Cooperation,0,17,0
Department_of_Education_(New_South_Wales),2,30,36
Te_M%C4%81ngai_P%C4%81ho,0,30,0
Ministry_of_Taxation_(Denmark),0,29,0
Public_Prosecution_Service_of_Canada,3,31,35
Defence_Science_and_Technology_Laboratory,1,15,23
New_York_State_Department_of_Taxation_and_Finance,0,32,0
Accident_Compensation_Corporation,0,10,0
Higher_Education_Commission_(Pakistan),3,44,204
Office_of_Surface_Mining_Reclamation_and_Enforcement,1,12,9
Buffalo_and_Fort_Erie_Public_Bridge_Authority,0,30,0
Ministry_for_Police_and_Emergency_Services_(New_South_Wales),2,30,5
Kenya_Revenue_Authority,0,16,0
The_Pensions_Regulator,1,32,1
National_Atomic_Energy_Commission,0,22,0
Department_of_Primary_Industries_(New_South_Wales),1,29,13
Ministry_of_Technology,0,17,0
Vermont_Agency_of_Transportation,0,15,0
Emergency_Management_Australia,1,33,4
United_States_Fish_Commission,0,18,0
Comisi%C3%B3n_Nacional_de_Actividades_Espaciales,3,20,0
Broadcasting_Standards_Authority,1,39,2
New_South_Wales_Department_of_Justice,4,38,53
Niagara_Parks_Commission,0,25,0
Instituto_Nacional_de_Estad%C3%ADstica_(Spain),3,36,0
Financial_Management_Service,1,16,1
Ministry_of_Planning_and_Investment_(Vietnam),1,29,2
Internal_Security_Department_(Singapore),0,9,0
Panama_Canal_Authority,0,4,0
Metropolitan_Corporation_of_Greater_Winnipeg,0,14,0
Statistics_Poland,1,21,1
Australian_Law_Reform_Commission,3,24,20
Louisiana_Public_Service_Commission,1,37,3
"Department_of_Broadband,_Communications_and_the_Digital_Economy",5,48,65
Manitoba_Liquor_Control_Commission,2,23,12
Karachi_Port_Trust,0,30,0
Administrative_Office_of_the_United_States_Courts,3,29,13
South_African_Weather_Service,0,39,0
United_States_Army_Center_of_Military_History,0,14,0
Miami-Dade_Expressway_Authority,0,20,0
Chattogram_City_Corporation,1,18,36
Mexican_Mint,1,16,9
National_Civil_Defence_Cadet_Corps,1,22,0
National_Institute_of_Advanced_Industrial_Science_and_Technology,0,15,0
California_Emergency_Medical_Services_Authority,1,14,12
Kuwait_Central_Blood_Bank,0,13,0
United_Nations_Development_Corporation,1,35,12
Japan_Patent_Office,0,23,0
Special_Investigations_Unit_(Ontario),3,40,21
Ontario_Civilian_Police_Commission,0,10,0
SAIME,0,16,0
Office_of_the_Prime_Minister_(Canada),3,19,96
Secretariat_of_National_Defense,3,39,93
Human_Rights_Commission_of_Malaysia,2,25,15
Cadet_Nurse_Corps,0,17,0
PAGASA,3,24,94
General_Intelligence_Directorate_(Egypt),1,22,16
Coast_Guard_Intelligence,0,19,0
New_Jersey_Meadowlands_Commission,1,15,9
Registers_of_Scotland,1,22,4
"Ministry_of_Cultural_Heritage,_Handicrafts_and_Tourism",3,18,29
Secretariat_of_the_Interior,1,22,15
Ministry_of_Police_of_the_Russian_Empire,0,19,0
United_States_Commission_on_International_Religious_Freedom,0,10,0
Metropolitan_Water_Reclamation_District_of_Greater_Chicago,0,10,0
Oklahoma_Department_of_Transportation,1,25,19
Defense_Manpower_Data_Center,0,19,0
Arms_Control_and_Disarmament_Agency,0,9,0
Civil_Aviation_Authority_of_Singapore,1,22,7
Ministry_of_Transport_(Singapore),2,20,12
Maritime_and_Port_Authority_of_Singapore,0,17,0
Kuwait_Petroleum_Corporation,1,18,22
Public_Transport_Council,2,20,24
Indiana_Department_of_Transportation,0,16,0
Home_Team_Academy,1,10,32
South_Australian_Housing_Trust,0,9,0
United_States_Citizenship_and_Immigration_Services,2,21,92
Brazoria_County_Library_System,0,31,0
Environmental_Protection_Department,1,17,7
Sydney_South_West_Area_Health_Service,2,21,0
Environment_Agency_Wales,1,21,10
NSW_Public_Works,3,31,3
Administrative_Appeals_Tribunal,2,32,37
Kuwait_News_Agency,0,13,0
Ministry_of_Finance_(Singapore),2,22,17
Industrial_Research_Limited,1,15,4
California_Public_Utilities_Commission,1,22,14
Department_of_Health_(Ireland),0,20,0
National_Center_for_Medical_Intelligence,2,27,28
Sentosa_Development_Corporation,1,21,9
New_York_State_Education_Department,1,34,13
Department_of_Defence_(Ireland),0,21,0
Thames_Water_Authority,0,4,0
"Department_of_Families,_Housing,_Community_Services_and_Indigenous_Affairs",6,25,66
Equity_and_Reconciliation_Commission,0,12,0
Workers%27_Militia,0,26,0
Muslim_Executive_of_Belgium,0,31,0
Hungarian_Space_Office,0,9,0
Scottish_Prison_Service,1,23,8
Environmental_Commissioner_of_Ontario,1,11,10
Internal_Security_Organisation,1,22,17
United_States_Department_of_Justice_Criminal_Division,1,23,8
United_States_Department_of_Justice_Civil_Division,0,20,0
State_Electricity_Commission_of_Western_Australia,0,10,0
"Department_of_the_Environment,_Climate_and_Communications",0,19,0
Sydney_Water,0,21,0
Sydney_Catchment_Authority,1,9,0
Missile_and_Space_Intelligence_Center,1,16,8
New_Zealand_Lottery_Grants_Board,0,17,0
Nuclear_Command_Authority_(India),0,16,0
Port_of_San_Francisco,2,23,17
Office_of_Intelligence_and_Analysis_(Treasury_Department),0,12,0
Central_Bank_of_Iran,2,59,135
National_Security_Council_(India),2,34,93
Majlis_Ugama_Islam_Singapura,6,30,73
Office_for_Civil_Rights,2,36,10
Ministry_of_Justice_(Denmark),0,29,0
MODAF,2,24,87
Election_Commission_of_Malaysia,2,26,33
Ministry_of_the_State_(Denmark),2,43,9
Los_Angeles_County_Department_of_Medical_Examiner-Coroner,0,18,0
"Department_of_Families,_Community_Services_and_Indigenous_Affairs",3,16,4
Ministry_of_Education_and_Religious_Affairs_(Greece),1,13,11
Health_Service_Executive,2,35,7
Capital_Development_Authority_(Islamabad),3,24,50
National_Engineering_%26_Scientific_Commission,2,15,0
Pakistan_Atomic_Energy_Commission,2,31,76
Singapore_Examinations_and_Assessment_Board,1,19,0
National_Food_Safety_and_Quality_Service,0,11,0
National_Institute_of_Ocean_Technology,0,16,0
Texas_Department_of_Transportation,1,15,7
Wine_Australia,0,11,0
National_Police_Commission_(Philippines),2,23,45
Ministry_of_Law_(Singapore),1,19,11
Swedish_Meteorological_and_Hydrological_Institute,0,34,0
Department_of_Wildlife_and_National_Parks_Peninsular_Malaysia,0,38,0
National_Institute_of_Statistics_and_Geography,0,14,0
Scottish_Enterprise,0,10,0
Bureau_of_East_Asian_and_Pacific_Affairs,3,16,19
Bureau_of_European_and_Eurasian_Affairs,3,17,6
Bureau_of_Western_Hemisphere_Affairs,3,16,20
MetService,1,15,2
Texas_Higher_Education_Coordinating_Board,0,15,0
Water_Authority_of_Western_Australia,0,16,0
Joint_Chiefs_of_Staff_Committee,0,36,0
Federal_Office_for_Information_Security,0,17,0
Majlis_Amanah_Rakyat,0,24,0
Department_of_Justice_and_Attorney_General_(New_Brunswick),0,9,0
White_Helmets_Commission,0,37,0
Bureau_of_International_Narcotics_and_Law_Enforcement_Affairs,3,15,9
Bureau_of_South_and_Central_Asian_Affairs,3,16,16
Bureau_of_Near_Eastern_Affairs,3,20,16
Malaysian_Investment_Development_Authority,0,29,0
Central_Office_of_Information,1,30,12
Center_for_Veterinary_Medicine,0,18,0
Department_of_Environment_and_Natural_Resources,2,30,40
Board_of_Admiralty,0,17,0
Scottish_Funding_Council,4,23,26
New_York_City_Panel_for_Educational_Policy,1,35,8
New_York_City_Department_of_Transportation,2,30,17
National_Crime_Records_Bureau,1,31,11
New_Jersey_Schools_Development_Authority,1,15,3
Royal_Netherlands_Meteorological_Institute,0,33,0
Tennessee_Department_of_Veterans_Services,0,36,0
Ministry_of_Railways_(Pakistan),0,27,0
Department_of_Justice_(Philippines),2,32,53
South_Australian_Lotteries,0,16,0
Advisory_Committee_on_Immunization_Practices,0,9,0
Ministry_of_Petroleum_and_Mineral_Resources_(Egypt),0,15,0
Danish_Meteorological_Institute,0,32,0
Ministry_of_Health_(Denmark),1,13,5
Central_Statistical_Agency,0,21,0
Tennessee_Department_of_Environment_and_Conservation,1,24,2
Office_of_the_Unofficial_Members_of_the_Executive_and_Legislative_Councils,0,31,0
National_Intelligence_Coordinating_Agency,2,26,22
Ministry_of_Economic_Development_(New_Zealand),1,16,8
Chinese_Academy_of_Engineering,1,20,4
Transport_Scotland,4,31,69
Transport_Safety_Investigation_Bureau,1,15,6
Department_of_Primary_Industries_and_Regional_Development,2,13,23
Ministry_of_Environment_(South_Korea),1,14,2
Michigan_Occupational_Safety_and_Health_Administration,0,25,0
National_Command_Authority_(Pakistan),3,31,49
United_States_Housing_Authority,0,30,0
VisitScotland,1,39,20
Israel_Prison_Service,1,28,15
Los_Angeles_County_Department_of_Health_Services,3,28,20
British_Columbia_Ambulance_Service,2,11,220
"Ministry_of_Education,_Culture_and_Science_(Netherlands)",1,31,4
Maryland_Aviation_Administration,1,30,1
Anglican_Diocese_of_Perth,3,58,29
Ministry_of_Oceans_and_Fisheries,2,13,7
North_Carolina_Department_of_Health_and_Human_Services,2,18,9
Ministry_of_Interior_(Israel),1,9,4
Ministry_of_Energy_(Alberta),1,23,2
Ministry_of_Health_(New_South_Wales),7,45,74
StB,0,22,0
Pakistan_Civil_Aviation_Authority,5,41,127
Admiralty_Mining_Establishment,0,26,0
Ministry_of_Foreign_Affairs_(Russia),2,51,40
Oklahoma_Employment_Security_Commission,1,17,11
Central_Elections_Committee,0,13,0
United_States_Department_of_Justice_National_Security_Division,1,10,0
Federal_Accounting_Standards_Advisory_Board,0,26,0
Tennessee_Board_of_Regents,0,4,0
Ministry_of_National_Defense_(Republic_of_China),0,22,0
California_Coastal_Commission,3,30,307
Malaysian_Highway_Authority,0,19,0
Q_clearance,0,3,0
People%27s_Council_of_Turkmenistan,3,30,0
Santebal,0,14,0
National_Archives_of_Sweden,0,34,0
Ministry_of_National_Security_of_Azerbaijan,1,19,3
Tourism_Australia,6,31,40
Soci%C3%A9t%C3%A9_des_%C3%A9tablissements_de_plein_air_du_Qu%C3%A9bec,0,18,0
Australian_Defence_College,0,19,0
Transit_New_Zealand,1,17,25
BC_Parks,1,42,81
Department_of_Budget_and_Management,2,33,26
Colorado_Department_of_Military_and_Veterans_Affairs,2,40,9
Connecticut_Military_Department,2,24,35
Idaho_Military_Department,0,6,0
Planning_Inspectorate,0,30,0
Maharashtra_Industrial_Development_Corporation,0,26,0
Massachusetts_Highway_Department,2,30,13
Translink_(Queensland),1,8,10
Olympic_Delivery_Authority,2,20,31
National_Security_Council_(Turkey),1,16,2
Malaysian_Nuclear_Agency,0,11,0
Institute_of_Actuaries_of_India,0,22,0
AgriFutures_Australia,1,32,9
"Ministry_of_Trade,_Industry_and_Energy",2,15,21
Ministry_of_Unification,0,30,0
HM_Passport_Office,2,13,38
Department_of_National_Defense_(Philippines),2,29,27
Department_of_Police_(South_Africa),0,24,0
Ministry_of_Economy_and_Finance_(South_Korea),2,15,24
National_Treasury_(South_Africa),2,39,11
Department_of_Arts_and_Culture_(South_Africa),1,38,3
"Department_of_Environment,_Forestry_and_Fisheries",0,21,0
Department_of_Cooperative_Governance_and_Traditional_Affairs,0,8,0
Kolkata_Metropolitan_Development_Authority,0,25,0
"Bureau_of_Democracy,_Human_Rights,_and_Labor",1,15,8
Japan_National_Tourism_Organization,1,23,7
Peruvian_ombudsman,0,13,0
National_Sports_Council,0,18,0
Department_of_Energy_(Philippines),2,23,13
New_South_Wales_Ambulance,1,14,22
Department_of_Social_Welfare_and_Development,2,25,25
Department_of_Science_and_Technology_(Philippines),2,24,30
Department_of_Public_Works_and_Highways,2,32,23
Department_of_Communications_and_Digital_Technologies,0,38,0
Independent_Communications_Authority_of_South_Africa,0,20,0
Sentech,1,16,1
Office_of_War_Mobilization,0,37,0
Department_of_Foreign_Affairs_(Philippines),4,52,131
Department_of_the_Interior_and_Local_Government,2,34,20
Office_of_Science_and_Technology_Policy,0,8,0
Federal_Financial_Institutions_Examination_Council,0,32,0
M%C3%A9t%C3%A9o-France,2,30,0
Australian_Bureau_of_Statistics,4,21,52
Minnesota_Department_of_Natural_Resources,3,37,37
Department_of_Atomic_Energy,5,25,70
Department_of_Space,2,41,28
General_Intelligence_Directorate_(Jordan),0,19,0
California_Department_of_Alcoholic_Beverage_Control,4,41,23
Economic_Coordination_Committee_(Pakistan),0,37,0
Auditor_General_of_Pakistan,2,35,15
Niagara_Escarpment_Commission,0,29,0
Office_of_Civil_Defense,0,36,0
Westfield_Belconnen,1,22,6
Pakistan_Bureau_of_Statistics,0,10,0
Millennium_Challenge_Corporation,4,18,77
New_Jersey_Division_of_Alcoholic_Beverage_Control,2,16,15
Information_Research_Department,1,32,13
Trade_Practices_Commission,0,10,0
Department_of_Transport_and_Regional_Services,2,23,15
Ministry_of_Health_of_the_People%27s_Republic_of_China,2,22,0
Sydney_Harbour_Federation_Trust,1,29,0
Kuala_Lumpur_City_Hall,1,18,17
National_Electric_Power_Regulatory_Authority,2,27,19
Liquor_and_Cannabis_Regulation_Branch,0,37,0
Montgomery_County_Alcohol_Beverage_Services,2,37,18
New_Hampshire_Liquor_Commission,0,16,0
Pakistan_Tourism_Development_Corp,0,20,0
National_Database_and_Registration_Authority,0,31,0
Washington_State_Liquor_and_Cannabis_Board,0,22,0
Alcoholic_Beverage_Control_Board_(District_of_Columbia),1,32,0
Competition_Authority_(Ireland),1,18,7
Privacy_and_Civil_Liberties_Oversight_Board,1,28,9
State_Transport_Authority_(South_Australia),0,28,0
Australian_Sports_Commission,6,23,63
Massachusetts_health_care_reform,1,10,92
Public_Transport_Commission,0,25,0
Urban_Transit_Authority,0,31,0
Institut_de_veille_sanitaire,1,16,2
International_Religious_Freedom_Act_of_1998,0,17,0
National_Audit_Office_(China),1,19,7
Filem_Negara_Malaysia,2,23,11
Arizona_Department_of_Transportation,1,13,11
Ministry_of_Defence_(Denmark),1,20,7
Royal_Advisory_Council_for_Saharan_Affairs,1,21,37
Sydney_Living_Museums,2,30,12
Headquarters_Marine_Corps,0,11,0
Canadian_Museum_for_Human_Rights,8,52,220
British_Virgin_Islands_Financial_Services_Commission,0,18,0
Defence_Communication_Services_Agency,1,32,7
"Ministry_of_Culture,_Sports_and_Tourism",2,15,12
Department_of_Transportation_(Philippines),3,26,70
State_of_the_Climate,0,4,0
The_Takeover_Panel,0,18,0
Danish_Maritime_Safety_Administration,2,20,1
Cabinet_Secretariat_(India),4,27,41
Postal_Regulatory_Commission,0,28,0
Pakistan_Nuclear_Regulatory_Authority,0,9,0
Multan_Electric_Power_Company,0,20,0
Department_of_Education_(Victoria),1,26,5
Danish_Emergency_Management_Agency,1,33,0
New_Zealand_Treasury,2,26,15
National_Indian_Gaming_Commission,1,11,29
Australian_Public_Service_Commission,5,31,11
Hong_Kong_Tourism_Board,3,9,15
"Department_for_Levelling_Up,_Housing_and_Communities",3,25,82
"National_Institute_of_Oceanography,_Pakistan",1,26,8
Workplace_Safety_and_Insurance_Board,0,23,0
New_York_City_Board_of_Estimate,0,13,0
NZ_On_Air,3,16,37
Geological_Survey_of_Pakistan,0,27,0
Delaware_Department_of_Transportation,0,15,0
Department_of_Planning_%26_Environment,8,36,0
Shareholder_Executive,1,7,8
Office_of_the_Integrity_Commissioner_(Ontario),0,30,0
Fire_and_Rescue_Department_of_Malaysia,1,30,4
Elections_Department_Singapore,3,37,20
Department_of_Public_Works_and_Infrastructure,0,20,0
Department_of_Correctional_Services_(South_Africa),4,11,9
Swedish_Public_Employment_Service,2,11,2
National_Reconstruction_Bureau,1,32,0
National_Health_and_Medical_Research_Council,3,20,50
Lieutenant_Governor_of_Oklahoma,1,12,20
Oklahoma_Secretary_of_State,0,12,0
Housing_NSW,3,36,28
Sindh_Information_Department,1,11,4
Finance_Commission,0,25,0
National_Center_for_Immunization_and_Respiratory_Diseases,2,20,5
Marine_Products_Export_Development_Authority,0,14,0
NHS_Wales,1,14,26
NHS_Scotland,2,14,111
Government_of_Northern_Ireland_(1921%E2%80%931972),0,19,0
Ministry_of_Communications_(Morocco),0,14,0
Alternative_Energy_Development_Board,0,31,0
Health_and_Social_Care_(Northern_Ireland),0,6,0
Directorate_of_Military_Intelligence_(United_Kingdom),1,22,4
Main_Directorate_for_Reconnaissance,1,29,12
Federal_Savings_and_Loan_Insurance_Corporation,0,30,0
United_States_Maritime_Service,1,26,29
Information_Services_Department,1,17,3
AmeriCorps,3,24,28
Central_Intelligence_Agency,8,44,5333
Public_Service_Commission_(New_Zealand),1,23,3
Department_of_Social_Protection,1,18,11
Spanish_National_Research_Council,3,25,37
Maryland_State_Highway_Administration,0,8,0
Bureau_of_Political-Military_Affairs,2,16,6
Bureau_of_International_Security_and_Nonproliferation,5,17,7
California_State_Board_of_Equalization,0,14,0
Movie_and_Television_Review_and_Classification_Board,1,14,66
Education_in_Ukraine,1,29,19
European_Maritime_Safety_Agency,1,29,5
Parole_Board_of_Canada,1,14,7
Michigan_Secretary_of_State,0,21,0
TreasuryDirect,0,15,0
Oklahoma_State_Treasurer,1,13,1
General_Organization_for_Social_Insurance,0,16,0
Melbourne_%26_Metropolitan_Tramways_Board,0,29,0
Gaming_Control_Commission_(Ontario),0,8,0
"National_Institute_on_Disability,_Independent_Living,_and_Rehabilitation_Research",0,29,0
Victorian_Curriculum_and_Assessment_Authority,2,12,25
Norwegian_Institute_of_Public_Health,3,18,16
Ministry_of_Children_and_Family_Development_(British_Columbia),1,29,6
Casa_de_Moneda_de_la_Rep%C3%BAblica_Argentina,4,38,0
Government_Economic_Service,0,22,0
Indian_Patent_Office,0,11,0
Federal_Labor_Relations_Authority,3,13,24
Antiquities_and_Monuments_Office,0,21,0
Central_Weather_Bureau,2,18,16
Malaysian_Communications_and_Multimedia_Commission,2,14,87
Inland_Revenue_Department_(Hong_Kong),2,40,19
Pakistan_Electronic_Media_Regulatory_Authority,2,41,37
Courts_Service,3,38,4
Overseas_Investment_Office,0,18,0
Federal_Judicial_Center,2,17,20
Financial_Regulator,2,17,147
"Department_of_Communications,_Information_Technology_and_the_Arts",3,22,3
Attorney-General%27s_Department_(Australia),3,27,0
Department_of_Defence_(Australia),3,21,27
"Department_of_Education,_Employment_and_Workplace_Relations",5,30,44
Department_of_Finance_(Australia),6,29,38
Services_Australia,5,32,104
Department_of_Health_and_Aged_Care,3,24,34
"Department_of_Industry,_Innovation,_Climate_Change,_Science,_Research_and_Tertiary_Education",3,21,37
Department_of_the_Prime_Minister_and_Cabinet_(Australia),5,22,130
"Department_of_Infrastructure,_Regional_Development_and_Cities",2,14,15
Treasury_(Australia),2,15,24
Gujarat_Pollution_Control_Board,0,6,0
Civil_Aviation_Authority_of_New_Zealand,4,19,28
New_Jersey_State_Planning_Commission,0,15,0
Australian_Accounting_Standards_Board,0,31,0
Department_of_the_Environment_and_Heritage,2,16,6
Egyptian_State_Lawsuits_Authority,0,9,0
Australian_Capital_Territory_Ambulance_Service,0,15,0
Department_of_Education_(Philippines),5,33,111
Ministry_of_Foreign_Affairs_(Spain),1,34,1
Human_Rights_Commission_(New_Zealand),0,28,0
Department_of_Trade_and_Industry_(Philippines),4,47,47
Department_of_Tourism_(Philippines),2,26,23
Department_of_Health_(Philippines),3,33,72
Department_of_Finance_(Philippines),2,31,25
SS_Main_Economic_and_Administrative_Office,0,28,0
Security_Information_Service,5,29,28
United_States_Merit_Systems_Protection_Board,0,10,0
Language_Development_and_Fostering_Agency,0,28,0
Bureau_of_Administration,0,12,0
Solid_Waste_Authority_of_Central_Ohio,1,30,8
Privy_Council_of_Thailand,0,30,0
Liquid_Propulsion_Systems_Centre,0,25,0
Secretariat_of_Public_Education_(Mexico),3,31,12
Ohio_Department_of_Transportation,2,13,126
Federal_Surplus_Commodities_Corporation,2,34,30
Ethiopian_Telecommunication_Agency,0,3,0
Office_of_the_Commissioner_of_Official_Languages,2,17,11
Bangladesh_Export_Processing_Zone_Authority,0,6,0
Health_Protection_Agency,3,16,44
HM_Customs,1,14,0
Ministry_of_Defense_(Peru),0,30,0
Hampshire_Council_of_Governments,1,30,1
Office_of_Civilian_Defense,0,36,0
Forest_Research_Institute_Malaysia,0,29,0
San_Francisco_Arts_Commission,0,20,0
Wisconsin_Historical_Society,0,15,0
South_Jersey_Transportation_Authority,0,16,0
National_Association_of_State_Boards_of_Accountancy,0,8,0
Air_Board_(Canada),0,13,0
Department_of_Militia_and_Defence,0,13,0
